application,algorithm,bw_level,ipath_0,ipath_1,task_count,power_cap,runtime,thread_count,year
cg,rand,4,0,1,1024,80,32.8,20,2019
cg,rand,4,0,1,1024,80,32.96,20,2019
cg,rand,4,0,1,1024,80,32.73,20,2019
cg,rand,4,0,1,1024,80,36.31,24,2019
cg,rand,4,0,1,1024,80,36.43,24,2019
cg,rand,4,0,1,1024,80,35.87,24,2019
cg,rand,4,0,1,1024,115,26.33,16,2019
cg,rand,4,0,1,1024,115,26.01,16,2019
cg,rand,4,0,1,1024,115,26.24,16,2019
cg,rand,4,0,1,1024,115,32.6,20,2019
cg,rand,4,0,1,1024,115,32.65,20,2019
cg,rand,4,0,1,1024,115,32.6,20,2019
cg,rand,4,0,1,1024,115,35.06,24,2019
cg,rand,4,0,1,1024,115,35.23,24,2019
cg,rand,4,0,1,1024,115,35.54,24,2019
cg,rand,4,0,1,512,64,35.03,16,2019
cg,rand,4,0,1,512,64,48.39,24,2019
cg,rand,4,0,1,512,80,33.32,16,2019
cg,rand,4,0,1,512,80,45.91,24,2019
cg,rand,4,0,1,512,115,33.6,16,2019
cg,rand,4,0,1,512,115,44.44,24,2019
cg,rand,5,0,2,4096,64,13.74,16,2019
cg,rand,5,0,2,4096,64,13.77,16,2019
cg,rand,5,0,2,4096,64,18.45,20,2019
cg,rand,5,0,2,4096,64,18.54,20,2019
cg,rand,5,0,2,4096,64,20.74,24,2019
cg,rand,5,0,2,4096,64,21,24,2019
cg,rand,5,0,2,4096,80,13.44,16,2019
cg,rand,5,0,2,4096,80,13.43,16,2019
cg,rand,5,0,2,4096,80,18.02,20,2019
cg,rand,5,0,2,4096,80,18.01,20,2019
cg,rand,5,0,2,4096,80,19.99,24,2019
cg,rand,5,0,2,4096,115,13.44,16,2019
cg,rand,5,0,2,4096,115,13.42,16,2019
cg,rand,5,0,2,4096,115,17.82,20,2019
cg,rand,5,0,2,4096,115,17.85,20,2019
cg,rand,5,0,2,4096,115,19.56,24,2019
cg,rand,5,0,2,2048,64,15.11,16,2019
cg,rand,5,0,2,2048,64,20.31,20,2019
cg,rand,5,0,2,2048,64,23.26,24,2019
cg,rand,5,0,2,2048,64,15.68,16,2019
cg,rand,5,0,2,2048,64,23.22,24,2019
cg,rand,5,0,2,2048,80,14.59,16,2019
cg,rand,5,0,2,2048,80,19.98,20,2019
cg,rand,5,0,2,2048,80,22.15,24,2019
cg,rand,5,0,2,2048,80,14.64,16,2019
cg,rand,5,0,2,2048,80,22.35,24,2019
cg,rand,5,0,2,2048,115,14.84,16,2019
cg,rand,5,0,2,2048,115,20.24,20,2019
cg,rand,5,0,2,2048,115,22.04,24,2019
cg,rand,5,0,2,2048,115,14.57,16,2019
cg,rand,5,0,2,2048,115,21.64,24,2019
cg,rand,5,0,2,1024,64,27.29,16,2019
cg,rand,5,0,2,1024,64,26.88,16,2019
cg,rand,5,0,2,1024,64,27.11,16,2019
cg,rand,5,0,2,1024,64,34.38,20,2019
cg,rand,5,0,2,1024,64,33.9,20,2019
cg,rand,5,0,2,1024,64,33.97,20,2019
cg,rand,5,0,2,1024,64,37.98,24,2019
cg,rand,5,0,2,1024,64,37.81,24,2019
cg,rand,5,0,2,1024,64,37.89,24,2019
cg,rand,5,0,2,1024,80,26.19,16,2019
cg,rand,5,0,2,1024,80,26.33,16,2019
cg,rand,5,0,2,1024,80,26.51,16,2019
cg,rand,5,0,2,1024,80,32.76,20,2019
cg,rand,5,0,2,1024,80,32.94,20,2019
cg,rand,5,0,2,1024,80,32.91,20,2019
cg,rand,5,0,2,1024,80,35.84,24,2019
cg,rand,5,0,2,1024,80,35.62,24,2019
cg,rand,5,0,2,1024,80,36.08,24,2019
cg,rand,5,0,2,1024,115,25.98,16,2019
cg,rand,5,0,2,1024,115,26.11,16,2019
cg,rand,5,0,2,1024,115,26.19,16,2019
cg,rand,5,0,2,1024,115,32.61,20,2019
cg,rand,5,0,2,1024,115,32.91,20,2019
cg,rand,5,0,2,1024,115,32.37,20,2019
cg,rand,5,0,2,1024,115,35.35,24,2019
cg,rand,5,0,2,1024,115,35.22,24,2019
cg,rand,5,0,2,1024,115,35.38,24,2019
cg,rand,5,0,2,512,64,35.47,16,2019
cg,rand,5,0,2,512,64,48.65,24,2019
cg,rand,5,0,2,512,80,33.61,16,2019
cg,rand,5,0,2,512,80,45.61,24,2019
cg,rand,5,0,2,512,115,33.56,16,2019
cg,rand,5,0,2,512,115,44.38,24,2019
cg,spr,1,2,0,4096,64,13.91,16,2019
cg,spr,1,2,0,4096,64,13.89,16,2019
cg,spr,1,2,0,4096,64,33.47,20,2019
cg,spr,1,2,0,4096,64,33.43,20,2019
cg,spr,1,2,0,4096,64,37.9,24,2019
cg,spr,1,2,0,4096,64,38.07,24,2019
cg,spr,1,2,0,4096,80,13.61,16,2019
cg,spr,1,2,0,4096,80,13.52,16,2019
cg,spr,1,2,0,4096,80,32.74,20,2019
cg,spr,1,2,0,4096,80,32.62,20,2019
cg,spr,1,2,0,4096,80,37.43,24,2019
cg,spr,1,2,0,4096,115,13.53,16,2019
cg,spr,1,2,0,4096,115,13.53,16,2019
cg,spr,1,2,0,4096,115,32.58,20,2019
cg,spr,1,2,0,4096,115,32.58,20,2019
cg,spr,1,2,0,4096,115,36.66,24,2019
cg,spr,1,2,0,2048,64,35.89,16,2019
cg,spr,1,2,0,2048,64,35.27,20,2019
cg,spr,1,2,0,2048,64,38.11,24,2019
cg,spr,1,2,0,2048,64,35.74,16,2019
cg,spr,1,2,0,2048,64,46.07,24,2019
cg,spr,1,2,0,2048,80,35.88,16,2019
cg,spr,1,2,0,2048,80,34.69,20,2019
cg,spr,1,2,0,2048,80,37.18,24,2019
cg,spr,1,2,0,2048,80,35.41,16,2019
cg,spr,1,2,0,2048,80,37.05,24,2019
cg,spr,1,2,0,2048,115,35.63,16,2019
cg,spr,1,2,0,2048,115,34.35,20,2019
cg,spr,1,2,0,2048,115,37.09,24,2019
cg,spr,1,2,0,2048,115,35.29,16,2019
cg,spr,1,2,0,2048,115,43.86,24,2019
cg,spr,1,2,0,1024,64,46.97,16,2019
cg,spr,1,2,0,1024,64,46.93,16,2019
cg,spr,1,2,0,1024,64,46.99,16,2019
cg,spr,1,2,0,1024,64,53.06,20,2019
cg,spr,1,2,0,1024,64,53.19,20,2019
cg,spr,1,2,0,1024,64,52.93,20,2019
cg,spr,1,2,0,1024,64,56.43,24,2019
cg,spr,1,2,0,1024,64,56.47,24,2019
cg,spr,1,2,0,1024,64,56.44,24,2019
cg,spr,1,2,0,1024,80,46.29,16,2019
cg,spr,1,2,0,1024,80,46.07,16,2019
cg,spr,1,2,0,1024,80,46.28,16,2019
cg,spr,1,2,0,1024,80,51.88,20,2019
cg,spr,1,2,0,1024,80,51.93,20,2019
cg,spr,1,2,0,1024,80,51.83,20,2019
cg,spr,1,2,0,1024,80,55.13,24,2019
cg,spr,1,2,0,1024,80,54.72,24,2019
cg,spr,1,2,0,1024,80,55.03,24,2019
cg,spr,1,2,0,1024,115,46.33,16,2019
cg,spr,1,2,0,1024,115,46.2,16,2019
cg,spr,1,2,0,1024,115,53.55,16,2019
cg,spr,1,2,0,1024,115,51.55,20,2019
cg,spr,1,2,0,1024,115,51.57,20,2019
cg,spr,1,2,0,1024,115,51.59,20,2019
cg,spr,1,2,0,1024,115,54.32,24,2019
cg,spr,1,2,0,1024,115,54.44,24,2019
cg,spr,1,2,0,1024,115,54.33,24,2019
cg,spr,1,2,0,512,64,51.73,16,2019
cg,spr,1,2,0,512,64,69.49,24,2019
cg,spr,1,2,0,512,80,50.37,16,2019
cg,spr,1,2,0,512,80,66.61,24,2019
cg,spr,1,2,0,512,115,50.43,16,2019
cg,spr,1,2,0,512,115,65.11,24,2019
cg,spr,2,1,0,4096,64,13.91,16,2019
cg,spr,2,1,0,4096,64,13.88,16,2019
cg,spr,2,1,0,4096,64,24.53,20,2019
cg,spr,2,1,0,4096,64,24.58,20,2019
cg,spr,2,1,0,4096,64,27.73,24,2019
cg,spr,2,1,0,4096,64,27.83,24,2019
cg,spr,2,1,0,4096,80,13.55,16,2019
cg,spr,2,1,0,4096,80,13.52,16,2019
cg,spr,2,1,0,4096,80,24.07,20,2019
cg,spr,2,1,0,4096,80,24.11,20,2019
cg,spr,2,1,0,4096,80,27.21,24,2019
cg,spr,2,1,0,4096,115,13.52,16,2019
cg,spr,2,1,0,4096,115,13.55,16,2019
cg,spr,2,1,0,4096,115,24.01,20,2019
cg,spr,2,1,0,4096,115,23.99,20,2019
cg,spr,2,1,0,4096,115,26.8,24,2019
cg,spr,2,1,0,2048,64,22.76,16,2019
cg,spr,2,1,0,2048,64,26.52,20,2019
cg,spr,2,1,0,2048,64,28.94,24,2019
cg,spr,2,1,0,2048,64,22.75,16,2019
cg,spr,2,1,0,2048,64,28.9,24,2019
cg,spr,2,1,0,2048,80,22.23,16,2019
cg,spr,2,1,0,2048,80,25.84,20,2019
cg,spr,2,1,0,2048,80,28.27,24,2019
cg,spr,2,1,0,2048,80,22.2,16,2019
cg,spr,2,1,0,2048,80,28.21,24,2019
cg,spr,2,1,0,2048,115,22.27,16,2019
cg,spr,2,1,0,2048,115,25.68,20,2019
cg,spr,2,1,0,2048,115,28.02,24,2019
cg,spr,2,1,0,2048,115,22.33,16,2019
cg,spr,2,1,0,2048,115,27.98,24,2019
cg,spr,2,1,0,1024,64,32.84,16,2019
cg,spr,2,1,0,1024,64,32.79,16,2019
cg,spr,2,1,0,1024,64,32.76,16,2019
cg,spr,2,1,0,1024,64,38.93,20,2019
cg,spr,2,1,0,1024,64,38.99,20,2019
cg,spr,2,1,0,1024,64,43.11,20,2019
cg,spr,2,1,0,1024,64,42.12,24,2019
cg,spr,2,1,0,1024,64,42.12,24,2019
cg,spr,2,1,0,1024,64,42.07,24,2019
cg,spr,2,1,0,1024,80,32.2,16,2019
cg,spr,2,1,0,1024,80,32.11,16,2019
cg,spr,2,1,0,1024,80,32.11,16,2019
cg,spr,2,1,0,1024,80,37.85,20,2019
cg,spr,2,1,0,1024,80,37.87,20,2019
cg,spr,2,1,0,1024,80,37.92,20,2019
cg,spr,2,1,0,1024,80,40.58,24,2019
cg,spr,2,1,0,1024,80,40.53,24,2019
cg,spr,2,1,0,1024,80,40.63,24,2019
cg,spr,2,1,0,1024,115,32.24,16,2019
cg,spr,2,1,0,1024,115,32.16,16,2019
cg,spr,2,1,0,1024,115,32.1,16,2019
cg,spr,2,1,0,1024,115,37.64,20,2019
cg,spr,2,1,0,1024,115,37.46,20,2019
cg,spr,2,1,0,1024,115,37.62,20,2019
cg,spr,2,1,0,1024,115,39.95,24,2019
cg,spr,2,1,0,1024,115,39.86,24,2019
cg,spr,2,1,0,1024,115,39.91,24,2019
cg,spr,2,1,0,512,64,43.43,16,2019
cg,spr,2,1,0,512,64,56.04,24,2019
cg,spr,2,1,0,512,80,42.07,16,2019
cg,spr,2,1,0,512,80,53.26,24,2019
cg,spr,2,1,0,512,115,42.12,16,2019
cg,spr,2,1,0,512,115,52.14,24,2019
cg,spr,3,0,0,4096,64,13.78,16,2019
cg,spr,3,0,0,4096,64,13.75,16,2019
cg,spr,3,0,0,4096,64,19.16,20,2019
cg,spr,3,0,0,4096,64,19.14,20,2019
cg,spr,3,0,0,4096,64,22.36,24,2019
cg,spr,3,0,0,4096,64,22.25,24,2019
cg,spr,3,0,0,4096,80,13.41,16,2019
cg,spr,3,0,0,4096,80,13.44,16,2019
cg,spr,3,0,0,4096,80,18.7,20,2019
cg,spr,3,0,0,4096,80,18.69,20,2019
cg,spr,3,0,0,4096,80,21.41,24,2019
cg,spr,3,0,0,4096,115,13.42,16,2019
cg,spr,3,0,0,4096,115,13.42,16,2019
cg,spr,3,0,0,4096,115,18.92,20,2019
cg,spr,3,0,0,4096,115,18.54,20,2019
cg,spr,3,0,0,4096,115,20.94,24,2019
cg,spr,3,0,0,2048,64,17.09,16,2019
cg,spr,3,0,0,2048,64,21.25,20,2019
cg,spr,3,0,0,2048,64,24.37,24,2019
cg,spr,3,0,0,2048,64,17.15,16,2019
cg,spr,3,0,0,2048,64,24.4,24,2019
cg,spr,3,0,0,2048,80,16.54,16,2019
cg,spr,3,0,0,2048,80,20.47,20,2019
cg,spr,3,0,0,2048,80,23.63,24,2019
cg,spr,3,0,0,2048,80,16.62,16,2019
cg,spr,3,0,0,2048,80,23.64,24,2019
cg,spr,3,0,0,2048,115,16.64,16,2019
cg,spr,3,0,0,2048,115,20.27,20,2019
cg,spr,3,0,0,2048,115,23.24,24,2019
cg,spr,3,0,0,2048,115,16.5,16,2019
cg,spr,3,0,0,2048,115,23.24,24,2019
cg,spr,3,0,0,1024,64,28.13,16,2019
cg,spr,3,0,0,1024,64,28.13,16,2019
cg,spr,3,0,0,1024,64,28.1,16,2019
cg,spr,3,0,0,1024,64,35.12,20,2019
cg,spr,3,0,0,1024,64,35.12,20,2019
cg,spr,3,0,0,1024,64,35.17,20,2019
cg,spr,3,0,0,1024,64,38.61,24,2019
cg,spr,3,0,0,1024,64,38.65,24,2019
cg,spr,3,0,0,1024,64,38.66,24,2019
cg,spr,3,0,0,1024,80,27.37,16,2019
cg,spr,3,0,0,1024,80,27.42,16,2019
cg,spr,3,0,0,1024,80,27.43,16,2019
cg,spr,3,0,0,1024,80,34.17,20,2019
cg,spr,3,0,0,1024,80,34.09,20,2019
cg,spr,3,0,0,1024,80,34.04,20,2019
cg,spr,3,0,0,1024,80,36.93,24,2019
cg,spr,3,0,0,1024,80,36.92,24,2019
cg,spr,3,0,0,1024,80,36.86,24,2019
cg,spr,3,0,0,1024,115,27.48,16,2019
cg,spr,3,0,0,1024,115,27.37,16,2019
cg,spr,3,0,0,1024,115,27.38,16,2019
cg,spr,3,0,0,1024,115,33.87,20,2019
cg,spr,3,0,0,1024,115,33.78,20,2019
cg,spr,3,0,0,1024,115,33.67,20,2019
cg,spr,3,0,0,1024,115,36.3,24,2019
cg,spr,3,0,0,1024,115,36.26,24,2019
cg,spr,3,0,0,1024,115,36.25,24,2019
cg,spr,3,0,0,512,64,38.13,16,2019
cg,spr,3,0,0,512,64,50.45,24,2019
cg,spr,3,0,0,512,80,36.48,16,2019
cg,spr,3,0,0,512,80,47.68,24,2019
cg,spr,3,0,0,512,115,36.46,16,2019
cg,spr,3,0,0,512,115,46.58,24,2019
cg,spr,4,0,1,4096,64,13.81,16,2019
cg,spr,4,0,1,4096,64,13.82,16,2019
cg,spr,4,0,1,4096,64,18.8,20,2019
cg,spr,4,0,1,4096,64,18.79,20,2019
cg,spr,4,0,1,4096,64,21.06,24,2019
cg,spr,4,0,1,4096,64,21.34,24,2019
cg,spr,4,0,1,4096,80,13.46,16,2019
cg,spr,4,0,1,4096,80,13.42,16,2019
cg,spr,4,0,1,4096,80,18.26,20,2019
cg,spr,4,0,1,4096,80,17.97,20,2019
cg,spr,4,0,1,4096,80,20.28,24,2019
cg,spr,4,0,1,4096,115,13.47,16,2019
cg,spr,4,0,1,4096,115,13.46,16,2019
cg,spr,4,0,1,4096,115,18.09,20,2019
cg,spr,4,0,1,4096,115,18.13,20,2019
cg,spr,4,0,1,4096,115,19.81,24,2019
cg,spr,4,0,1,2048,64,15.52,16,2019
cg,spr,4,0,1,2048,64,20.3,20,2019
cg,spr,4,0,1,2048,64,23.34,24,2019
cg,spr,4,0,1,2048,64,15.48,16,2019
cg,spr,4,0,1,2048,64,23.48,24,2019
cg,spr,4,0,1,2048,80,15.02,16,2019
cg,spr,4,0,1,2048,80,19.6,20,2019
cg,spr,4,0,1,2048,80,22.51,24,2019
cg,spr,4,0,1,2048,80,14.89,16,2019
cg,spr,4,0,1,2048,80,22.57,24,2019
cg,spr,4,0,1,2048,115,15.05,16,2019
cg,spr,4,0,1,2048,115,19.38,20,2019
cg,spr,4,0,1,2048,115,22.16,24,2019
cg,spr,4,0,1,2048,115,15.53,16,2019
cg,spr,4,0,1,2048,115,22.37,24,2019
cg,spr,4,0,1,1024,64,27.48,16,2019
cg,spr,4,0,1,1024,64,27.5,16,2019
cg,spr,4,0,1,1024,64,27.64,16,2019
cg,spr,4,0,1,1024,64,34.56,20,2019
cg,spr,4,0,1,1024,64,34.54,20,2019
cg,spr,4,0,1,1024,64,34.3,20,2019
cg,spr,4,0,1,1024,64,38.06,24,2019
cg,spr,4,0,1,1024,64,38.22,24,2019
cg,spr,4,0,1,1024,64,38.29,24,2019
cg,spr,4,0,1,1024,80,26.79,16,2019
cg,spr,4,0,1,1024,80,26.77,16,2019
cg,spr,4,0,1,1024,80,26.77,16,2019
cg,spr,4,0,1,1024,80,33.35,20,2019
cg,spr,4,0,1,1024,80,33.3,20,2019
cg,spr,4,0,1,1024,80,33.34,20,2019
cg,spr,4,0,1,1024,80,36.25,24,2019
cg,spr,4,0,1,1024,80,36.37,24,2019
cg,spr,4,0,1,1024,80,36.32,24,2019
cg,spr,4,0,1,1024,115,26.78,16,2019
cg,spr,4,0,1,1024,115,26.78,16,2019
cg,spr,4,0,1,1024,115,26.81,16,2019
cg,spr,4,0,1,1024,115,33.02,20,2019
cg,spr,4,0,1,1024,115,33.03,20,2019
cg,spr,4,0,1,1024,115,33.08,20,2019
cg,spr,4,0,1,1024,115,35.71,24,2019
cg,spr,4,0,1,1024,115,35.71,24,2019
cg,spr,4,0,1,1024,115,35.7,24,2019
cg,spr,4,0,1,512,64,34.91,16,2019
cg,spr,4,0,1,512,64,48.9,24,2019
cg,spr,4,0,1,512,80,33.6,16,2019
cg,spr,4,0,1,512,80,46.08,24,2019
cg,spr,4,0,1,512,115,34.33,16,2019
cg,spr,4,0,1,512,115,44.7,24,2019
cg,spr,5,0,2,4096,64,13.83,16,2019
cg,spr,5,0,2,4096,64,13.79,16,2019
cg,spr,5,0,2,4096,64,18.71,20,2019
cg,spr,5,0,2,4096,64,18.75,20,2019
cg,spr,5,0,2,4096,64,21.14,24,2019
cg,spr,5,0,2,4096,64,21.26,24,2019
cg,spr,5,0,2,4096,80,13.44,16,2019
cg,spr,5,0,2,4096,80,13.51,16,2019
cg,spr,5,0,2,4096,80,18.05,20,2019
cg,spr,5,0,2,4096,80,18.26,20,2019
cg,spr,5,0,2,4096,80,20.33,24,2019
cg,spr,5,0,2,4096,115,13.45,16,2019
cg,spr,5,0,2,4096,115,13.42,16,2019
cg,spr,5,0,2,4096,115,18.15,20,2019
cg,spr,5,0,2,4096,115,18.12,20,2019
cg,spr,5,0,2,4096,115,19.75,24,2019
cg,spr,5,0,2,2048,64,15.49,16,2019
cg,spr,5,0,2,2048,64,20.38,20,2019
cg,spr,5,0,2,2048,64,23.35,24,2019
cg,spr,5,0,2,2048,64,15.5,16,2019
cg,spr,5,0,2,2048,64,23.37,24,2019
cg,spr,5,0,2,2048,80,14.87,16,2019
cg,spr,5,0,2,2048,80,19.6,20,2019
cg,spr,5,0,2,2048,80,22.43,24,2019
cg,spr,5,0,2,2048,80,14.96,16,2019
cg,spr,5,0,2,2048,80,22.44,24,2019
cg,spr,5,0,2,2048,115,14.98,16,2019
cg,spr,5,0,2,2048,115,19.39,20,2019
cg,spr,5,0,2,2048,115,22.06,24,2019
cg,spr,5,0,2,2048,115,14.91,16,2019
cg,spr,5,0,2,2048,115,22.18,24,2019
cg,spr,5,0,2,1024,64,27.54,16,2019
cg,spr,5,0,2,1024,64,27.53,16,2019
cg,spr,5,0,2,1024,64,27.54,16,2019
cg,spr,5,0,2,1024,64,34.42,20,2019
cg,spr,5,0,2,1024,64,34.43,20,2019
cg,spr,5,0,2,1024,64,34.35,20,2019
cg,spr,5,0,2,1024,64,38.11,24,2019
cg,spr,5,0,2,1024,64,38.19,24,2019
cg,spr,5,0,2,1024,64,38.35,24,2019
cg,spr,5,0,2,1024,80,26.78,16,2019
cg,spr,5,0,2,1024,80,26.78,16,2019
cg,spr,5,0,2,1024,80,26.78,16,2019
cg,spr,5,0,2,1024,80,33.35,20,2019
cg,spr,5,0,2,1024,80,33.24,20,2019
cg,spr,5,0,2,1024,80,33.45,20,2019
cg,spr,5,0,2,1024,80,36.31,24,2019
cg,spr,5,0,2,1024,80,36.25,24,2019
cg,spr,5,0,2,1024,80,36.27,24,2019
cg,spr,5,0,2,1024,115,26.7,16,2019
cg,spr,5,0,2,1024,115,26.79,16,2019
cg,spr,5,0,2,1024,115,26.9,16,2019
cg,spr,5,0,2,1024,115,33.14,20,2019
cg,spr,5,0,2,1024,115,33.02,20,2019
cg,spr,5,0,2,1024,115,32.99,20,2019
cg,spr,5,0,2,1024,115,35.62,24,2019
cg,spr,5,0,2,1024,115,35.6,24,2019
cg,spr,5,0,2,1024,115,35.69,24,2019
cg,spr,5,0,2,512,64,35.08,16,2019
cg,spr,5,0,2,512,64,48.9,24,2019
cg,spr,5,0,2,512,80,33.36,16,2019
cg,spr,5,0,2,512,80,45.85,24,2019
cg,spr,5,0,2,512,115,34.75,16,2019
cg,spr,5,0,2,512,115,44.75,24,2019
,,,,,,,,,
,,,,,,,147144.0848,,
